AuthorID,Author,Date,Content,Attachments,Reactions
845252450285912000.00,discordtest2#1420,20/01/2021 19:49,12?,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:50,"A couple need cloning one needs an OT change, and one needs a different ball",,
845252450285912000.00,discordtest2#1420,20/01/2021 19:50,Is that okay?,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:50,sure,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:50,Ugh mass trading when?,,
845252450285912000.00,discordtest2#1420,20/01/2021 19:50,Am I right,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:51,Yeah I'll get these done then trade them to you as you trade me the ones you want fixed,,
838457928805646000.00,discordtest1#5544,20/01/2021 19:58,,https://cdn.discordapp.com/attachments/751307762767757332/801541143602921472/unknown.png,
838457928805646000.00,discordtest1#5544,20/01/2021 19:58,So these yeah?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:08,Hey man sorry about that,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:08,Got a little caught up,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:09,That looks about right,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:09,"Nice, you got your switch around?",,
845252450285912000.00,discordtest2#1420,20/01/2021 20:09,They’re the only mythicals available on go right?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:09,Oh wait isn’t there darkrai?,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:10,Only ones you can transfer to SWSH,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:10,Ahhhhhhhh,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:10,I can't transfer these to your home Unfortunately,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:10,Ok I’ll have to bother you later then when ALL mythicals are released? 🙂,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:10,Of course of course haha,,👍 (1)
845252450285912000.00,discordtest2#1420,20/01/2021 20:10,I’ll be at my switch in a minute,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:10,cool cool,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:11,Is that an app btw? The thing the Pokémon are on?,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:11,yep,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:11,pktestuser,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:12,Probably the most useful modification tool,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:14,Ready when you are 🙂,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:14,Awesome,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:14,Code?,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:14,0479 0479,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:15,IG: Astarael,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:15,Burs,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:15,haha ofc,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:15,😝,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:15,Let me know what you want done with what,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:18,"Dada Zarude- yours to clone 
Second/third row- authenticity check (data)
Volcanion row, clone and change PID of clones
Last row: make zarude DADA version, change OT of Kyruem to burs, and change ball of rayquaza to moon (bonus check if rayquaza is “legit”. I think it is but not sure.)",,
845252450285912000.00,discordtest2#1420,20/01/2021 20:19,,https://cdn.discordapp.com/attachments/751307762767757332/801546338751348806/image0.jpg,
845252450285912000.00,discordtest2#1420,20/01/2021 20:19,Clear enough from the picture?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:19,I’ll work on uploading the video of Zarude for you,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:19,Oh wait I can’t do it ATM.,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:19,I’ll do it after I finish trading,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:19,sure,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:20,And just to be clear the volcanion and melmetal I want the clones and originals back. And if you can specify which are which would be great,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:20,What’s my damage?,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:21,£15?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:21,You sure?,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:22,sound good?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:23,Yeah just want to make sure you aren’t underpaid,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:23,If you want to give me more I won't say no haha,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:25,Lol gotcha,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:26,The mew and jirachi couldn’t be shiny right? For these specific models,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:26,Not yet at least,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:26,Mew can be Shiny sometime in FEB,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:26,Orannis right?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:27,Gotcha gotcha,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:28,"Yeah, where did it say that?",,
845252450285912000.00,discordtest2#1420,20/01/2021 20:28,In my PayPal,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:28,History thingy,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:28,Ahhh,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:28,Yep,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:28,🙂,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:30,Sorry took a while to find a garbage mon to trade lol,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:30,You want euros right?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:30,Sometimes people ask for USD so idk lol,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:31,Euros or £,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:31,🙂,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:31,Okay I sent it!,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:32,Thank you! Much appreciated,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:32,all sent?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:32,Are those all the mon?,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:32,yep,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:33,Haha looks like it,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:33,the starters,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:33,just extras I guess,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:33,Yep,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:33,Garbage mon,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:33,"Well, take your time. I take it you know what to do?",,
845252450285912000.00,discordtest2#1420,20/01/2021 20:33,It doesn’t have to be today btw,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:33,I’m in no rush,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:33,"As always, much appreciated",,
838457928805646000.00,discordtest1#5544,20/01/2021 20:34,Yep got it written down 🙂,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:34,for the Zarude with no scarf,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:34,you want me to change it to the event with a scarf,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:34,is that right,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:34,Yep (:,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:34,alrighty,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:34,All Evs and stats the same,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:35,I just want to give him some style,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:35,Haha,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:35,Gotcha,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:35,Wait doesn’t he have to be adamant?,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:35,Anyway you know that stuff,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:35,Whatever’s “legit”,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:36,"Yeah, has to be adamant, I'll make it so",,
845252450285912000.00,discordtest2#1420,20/01/2021 20:37,,https://cdn.discordapp.com/attachments/751307762767757332/801550874820083732/2021011914362100-3C66B776DB1AA06323037049FACD96D3.mp4,
838457928805646000.00,discordtest1#5544,20/01/2021 20:37,Neato,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:37,Thanks,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:37,Wow I did that with QR code,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:37,Switch got an update I guess,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:37,No more need for that stupid Twitter method,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:38,That's so much better,,
838457928805646000.00,discordtest1#5544,20/01/2021 20:39,Why wasn't that there before haha,,
845252450285912000.00,discordtest2#1420,20/01/2021 20:40,Seriously lol,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:01,All legal,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:01,Genesect at least was likely genned,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:01,Wouldja look at that,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:01,but they're legal,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:01,They were all genned lol,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:01,Just don’t trust the person as much as you 😂,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:01,Good to know though,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:02,Let me do them for ya next time then 😛,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:02,Believe it or not he did it for masterballs 🤔,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:02,hmm,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:02,But you’re always my first option,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:03,Yeah I forgot his reasoning,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:03,It was something odd,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:03,maybe he was using a bot,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:03,Oh yeah I remember,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:03,Not odd at all really,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:03,It was only from Gen 7 and under,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:04,And he needed masterballs for Gen 8,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:04,So he could only Gen on 3ds,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:04,"Kyurem, ID change?",,
845252450285912000.00,discordtest2#1420,20/01/2021 21:04,Yeah fudge it,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:04,makes sense,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:08,can be ready to transfer back in like 15 mins?,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:08,Cool beans,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:14,I’m eating now hopefully I don’t take too long,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:19,ready,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:19,lemme know,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:41,I got some time but I gotta catch a bunch of garbage mon,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:42,Okie dokie,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:42,You’re sending me the scarf original  Zarude you cloned back too right,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:42,Will do,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:42,Thanks,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:46,Catching garbage mon now,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:46,Can you just tell me how much I need to catch ?,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:47,15,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:47,Thanks,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:51,0479 0479,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:56,timed out,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:56,let me know when ready,,
845252450285912000.00,discordtest2#1420,20/01/2021 21:59,Ready,,
838457928805646000.00,discordtest1#5544,20/01/2021 21:59,searching,,
845252450285912000.00,discordtest2#1420,20/01/2021 22:13,Thank you !!!,,
845252450285912000.00,discordtest2#1420,20/01/2021 22:13,Are the ones at the end the clones?,,
838457928805646000.00,discordtest1#5544,20/01/2021 22:13,Yeah,,
838457928805646000.00,discordtest1#5544,20/01/2021 22:13,You're welcome,,
838457928805646000.00,discordtest1#5544,20/01/2021 22:13,🙂,,
845252450285912000.00,discordtest2#1420,20/01/2021 22:13,You’re the best man (:,,
838457928805646000.00,discordtest1#5544,20/01/2021 22:14,Have a good one,,
845252450285912000.00,discordtest2#1420,20/01/2021 22:14,You too,,
845252450285912000.00,discordtest2#1420,12/03/2021 04:53,Hey testuser just wondering how schools going and if you’re doing alright! Just sending positive vibes,,
838457928805646000.00,discordtest1#5544,12/03/2021 18:41,Doing okay thanks! Just keeping my head down and getting on with it for the moment =) Appreciate the thought! How've you been?,,
845252450285912000.00,discordtest2#1420,12/03/2021 22:12,Yeah we all have those phases when we need to grind I can relate haha,,
845252450285912000.00,discordtest2#1420,12/03/2021 22:12,No worries man you’re a cool guy so I thought of you and I’ve been good too just going through these motions atm,,
